BLEU,ROUGE-L,SBERT
0.0,0.5,0.42002442479133606
0.0,0.5,0.4459044337272644
0.0,0.0,0.2952515184879303
0.0,0.0,0.21142138540744781
0.0,0.0,0.2887823283672333
1.5319719891192393e-231,0.5,0.5140037536621094
0.0,0.0,0.25887519121170044
0.0,0.0,0.21644751727581024
0.0,0.0,0.18883879482746124
0.0,0.0,0.252754807472229
0.0,0.0,0.2708006203174591
0.0,0.0,0.3079938590526581
0.0,0.0,0.19711948931217194
0.0,0.0,0.26952889561653137
0.0,0.0,0.5574594736099243
0.0,0.0,0.2902318239212036
0.0,0.0,0.1866905391216278
0.0,0.0,0.289192795753479
0.0,0.0,0.24362173676490784
0.0,0.0,0.3056708872318268
0.0,0.0,0.34993094205856323
1.384292958842266e-231,0.6666666666666666,0.6852613091468811
1.384292958842266e-231,0.3333333333333333,0.354197233915329
1.5319719891192393e-231,0.5,0.3345471918582916
0.0,0.0,0.2513040006160736
0.0,0.0,0.2583940625190735
0.0,0.0,0.18408417701721191
0.0,0.0,0.26689356565475464
0.0,0.0,0.1890530288219452
0.0,0.0,0.17062915861606598
0.0,0.0,0.29559558629989624
0.0,0.0,0.3644624948501587
0.0,0.0,0.4453900158405304
0.0,0.0,0.4194658398628235
0.0,0.0,0.26713642477989197
0.0,0.0,0.22616946697235107
0.0,0.0,0.473073810338974
0.0,0.0,0.22205384075641632
0.0,0.0,0.5069634914398193
0.0,0.0,0.45630335807800293
0.0,0.0,0.15318502485752106
0.0,0.0,0.46562957763671875
0.0,0.0,0.15400172770023346
0.0,0.0,0.2955673933029175
0.0,0.0,0.8337251543998718
0.0,0.0,0.7977604269981384
0.0,0.0,0.7592030167579651
1.5319719891192393e-231,0.5,0.4910203814506531
1.491668146240062e-154,1.0,1.000000238418579
1.5319719891192393e-231,0.5,0.8657553791999817
0.0,0.0,0.06464426964521408
0.0,0.0,0.21754394471645355
0.0,0.0,0.571587324142456
0.0,0.5,0.7971089482307434
1.5319719891192393e-231,0.5,0.8702718019485474
0.0,0.5,0.7267009615898132
0.0,0.0,0.1258980631828308
0.0,0.0,0.28048133850097656
0.0,0.0,0.3470708131790161
0.0,0.0,0.4331541359424591
0.0,0.0,0.31066593527793884
0.0,0.0,0.30211925506591797
0.0,0.0,0.5989307165145874
0.0,0.0,0.4385330080986023
0.0,0.0,0.252836674451828
0.0,0.0,0.2412371188402176
0.0,0.0,0.21723802387714386
0.0,0.0,0.2551291286945343
1.5319719891192393e-231,0.5,0.4793682098388672
1.5319719891192393e-231,0.5,0.8196910619735718
1.5319719891192393e-231,0.5,0.5663416981697083
0.0,0.0,0.13307303190231323
0.0,0.0,0.2774727940559387
0.0,0.0,0.17482270300388336
0.0,0.0,0.5008423924446106
1.821831989445342e-231,1.0,1.000000238418579
0.0,0.0,0.40671640634536743
0.0,0.0,0.27240195870399475
0.0,0.0,0.38001957535743713
0.0,0.0,0.29887840151786804
0.0,0.0,0.3462740182876587
0.0,0.0,0.3780875504016876
0.0,0.0,0.2843148708343506
0.0,0.0,0.31355345249176025
0.0,0.0,0.4107048809528351
0.0,0.0,0.1966041624546051
0.0,0.0,0.2773534655570984
0.0,0.0,0.31931057572364807
0.0,0.0,0.34709304571151733
0.0,0.0,0.2444644570350647
0.0,0.0,0.3858698010444641
0.0,0.0,0.13476751744747162
0.0,0.0,0.4623527526855469
0.0,0.0,0.45269861817359924
1.5319719891192393e-231,0.5,0.47158676385879517
0.0,0.0,0.39507997035980225
0.0,0.0,0.35297513008117676
0.0,0.0,0.4127049148082733
1.5319719891192393e-231,0.5,0.7230686545372009
1.5319719891192393e-231,0.5,0.6408541202545166
1.5319719891192393e-231,0.5,0.6463958024978638
0.0,0.0,0.13143689930438995
0.0,0.0,0.18787160515785217
0.0,0.0,0.2727351188659668
0.0,0.0,0.18927493691444397
0.0,0.0,0.12401561439037323
0.0,0.0,0.12701022624969482
1.5319719891192393e-231,0.5,0.5523211359977722
0.0,0.0,0.3523317277431488
0.0,0.0,0.40262240171432495
0.0,0.0,0.15706300735473633
0.0,0.0,0.1088143065571785
0.0,0.0,0.2025798261165619
0.0,0.5,0.3682389557361603
0.0,0.0,0.2525485157966614
0.0,0.0,0.3763355016708374
0.0,0.0,0.2829790711402893
0.0,0.0,0.3667149543762207
0.0,0.0,0.3319976031780243
0.0,0.0,0.18841390311717987
0.0,0.0,0.19059880077838898
0.0,0.0,0.19872307777404785
0.0,0.0,0.3375185430049896
0.0,0.0,0.2281491905450821
0.0,0.0,0.39639851450920105
1.5319719891192393e-231,0.5,0.49589863419532776
1.5319719891192393e-231,0.5,0.354799747467041
1.5319719891192393e-231,0.5,0.4177926778793335
0.0,0.0,0.3733574450016022
0.0,0.0,0.22558486461639404
0.0,0.0,0.20604972541332245
0.0,0.0,0.21170005202293396
0.0,0.0,0.17199845612049103
0.0,0.0,0.2720021903514862
0.0,0.0,0.2221711277961731
0.0,0.0,0.1339239776134491
0.0,0.0,0.27260449528694153
0.0,0.0,0.37335285544395447
1.821831989445342e-231,1.0,1.0000001192092896
0.0,0.0,0.4235994517803192
0.0,0.0,0.06753689795732498
0.0,0.0,0.3042691648006439
0.0,0.0,0.40600404143333435
0.0,0.0,0.47446146607398987
0.0,0.0,0.397500604391098
0.0,0.0,0.4772171676158905
0.0,0.0,0.1405067890882492
0.0,0.0,0.20446926355361938
0.0,0.0,0.1690489649772644
0.0,0.0,0.32801553606987
0.0,0.0,0.27869710326194763
0.0,0.0,0.15201202034950256
0.0,0.0,0.21800664067268372
0.0,0.0,0.1999340057373047
0.0,0.0,0.15069691836833954
0.0,0.0,0.057004399597644806
1.821831989445342e-231,1.0,1.0
0.0,0.0,0.4875980317592621
0.0,0.0,0.1414896845817566
1.5319719891192393e-231,0.5,0.6870081424713135
0.0,0.0,0.37552475929260254
0.0,0.0,0.2909143567085266
1.821831989445342e-231,1.0,0.9999999403953552
0.0,0.0,0.43024158477783203
0.0,0.0,0.30084338784217834
0.0,0.0,0.31105178594589233
0.0,0.0,0.3424938917160034
0.0,0.0,0.40824058651924133
0.0,0.0,0.357963502407074
0.0,0.0,0.48766428232192993
0.0,0.0,0.16398358345031738
0.0,0.0,0.15889151394367218
0.0,0.0,0.29415619373321533
0.0,0.0,0.14060567319393158
0.0,0.0,0.14992956817150116
0.0,0.0,0.39733096957206726
1.491668146240062e-154,1.0,0.9999997019767761
0.0,0.0,0.6856490969657898
0.0,0.0,0.4927026629447937
0.0,0.0,0.31998878717422485
0.0,0.0,0.4174080491065979
0.0,0.0,0.2755895256996155
0.0,0.0,0.13479596376419067
1.821831989445342e-231,1.0,1.000000238418579
0.0,0.0,0.08953803032636642
0.0,0.0,0.19521504640579224
0.0,0.0,0.2366284430027008
0.0,0.0,0.13885906338691711
2.4655814830110698e-232,0.5,0.6704779267311096
0.0,0.0,0.41875073313713074
0.0,0.0,0.4292212426662445
0.0,0.0,0.42362359166145325
0.0,0.0,0.35139957070350647
0.0,0.0,0.4515845775604248
0.0,0.0,0.1579713076353073
0.0,0.0,0.19643674790859222
0.0,0.0,0.18232828378677368
0.0,0.0,0.32769596576690674
0.0,0.0,0.2854553163051605
0.0,0.0,0.30116117000579834
0.0,0.0,0.18724611401557922
0.0,0.0,0.2842014729976654
0.0,0.0,0.5217856168746948
0.0,0.0,0.3810640573501587
0.0,0.0,0.484819620847702
0.0,0.0,0.5317525863647461
0.0,0.0,0.27846959233283997
0.0,0.0,0.3049924969673157
0.0,0.0,0.18628711998462677
0.0,0.0,0.42546701431274414
0.0,0.0,0.537891149520874
0.0,0.0,0.3953418433666229
0.0,0.0,0.10899759829044342
0.0,0.0,0.12248418480157852
0.0,0.0,0.14609049260616302
0.0,0.5,0.9200713634490967
0.0,0.0,0.24411176145076752
0.0,0.0,0.62999027967453
0.0,0.0,0.3117978274822235
0.0,0.0,0.2736762464046478
0.0,0.0,0.05313654989004135
0.0,0.0,0.24906715750694275
0.0,0.0,0.3114811182022095
0.0,0.0,0.21675530076026917
0.0,0.0,0.18431980907917023
0.0,0.0,0.10857882350683212
0.0,0.0,0.16050314903259277
0.0,0.0,0.38789883255958557
0.0,0.0,0.3253352642059326
0.0,0.0,0.3156871497631073
0.0,0.0,0.14508004486560822
0.0,0.0,0.16688688099384308
0.0,0.0,0.25775372982025146
0.0,0.0,0.29821646213531494
0.0,0.0,0.32225701212882996
1.821831989445342e-231,1.0,0.9999998807907104
0.0,0.0,0.37878111004829407
0.0,0.0,0.20578986406326294
0.0,0.0,0.35054856538772583
0.0,0.0,0.22723756730556488
0.0,0.0,0.26888084411621094
0.0,0.0,0.3475983142852783
0.0,0.0,0.23961952328681946
0.0,0.0,0.18838751316070557
0.0,0.0,0.32517579197883606
0.0,0.0,0.8061561584472656
0.0,0.0,0.6839074492454529
0.0,0.0,0.5044822096824646
0.0,0.0,0.27101320028305054
0.0,0.0,0.2534826397895813
0.0,0.0,0.30778372287750244
0.0,0.0,0.5049629211425781
0.0,0.0,0.49309611320495605
0.0,0.0,0.46700844168663025
1.5319719891192393e-231,0.5,0.6307207345962524
0.0,0.0,0.38563382625579834
0.0,0.0,0.2258603721857071
0.0,0.0,0.24550995230674744
0.0,0.0,0.4024539291858673
0.0,0.0,0.44747528433799744
1.5319719891192393e-231,0.5,0.4483893811702728
1.5319719891192393e-231,0.5,0.5601823329925537
0.0,0.0,0.26324236392974854
0.0,0.0,0.15956410765647888
0.0,0.0,0.12117006629705429
0.0,0.0,0.2713242769241333
0.0,0.0,0.42430412769317627
0.0,0.0,0.20341093838214874
0.0,0.0,0.267891526222229
0.0,0.0,0.269548237323761
0.0,0.0,0.3611185848712921
0.0,0.0,0.3645293712615967
1.821831989445342e-231,1.0,1.0000001192092896
1.821831989445342e-231,1.0,1.000000238418579
0.0,0.0,0.653089702129364
0.0,0.0,0.2700144946575165
0.0,0.0,0.3990035057067871
0.0,0.0,0.32309281826019287
0.0,0.0,0.22905834019184113
0.0,0.0,0.2885799705982208
0.0,0.0,0.15485714375972748
0.0,0.0,0.23934747278690338
0.0,0.0,0.2510564923286438
0.0,0.0,0.28712645173072815
0.0,0.0,0.41415247321128845
0.0,0.0,0.4099310338497162
0.0,0.0,0.42148521542549133
0.0,0.0,0.15687134861946106
0.0,0.0,0.49801626801490784
0.0,0.0,0.2586928904056549
0.0,0.0,0.3007792830467224
0.0,0.0,0.3763822615146637
0.0,0.0,0.19759047031402588
0.0,0.0,0.17711904644966125
0.0,0.0,0.5069745779037476
0.0,0.0,0.08727250248193741
0.0,0.0,0.38313180208206177
0.0,0.0,0.18459193408489227
0.0,0.0,0.3917040228843689
0.0,1.0,1.0000003576278687
0.0,0.0,0.739973247051239
0.0,0.0,0.8119232654571533
0.0,0.0,0.08910374343395233
0.0,0.0,0.29042184352874756
0.0,0.0,0.48635464906692505
0.0,0.0,0.3771607279777527
0.0,0.0,0.1831907033920288
0.0,0.0,0.5098215937614441
0.0,0.0,0.20114004611968994
0.0,0.0,0.21662414073944092
0.0,0.0,0.27789175510406494
0.0,0.0,0.14173151552677155
1.821831989445342e-231,1.0,0.9999998807907104
0.0,0.0,0.3559849262237549
0.0,0.0,0.39001017808914185
0.0,0.0,0.215204656124115
0.0,0.0,0.30905473232269287
0.0,0.0,0.3533923327922821
0.0,0.0,0.21990475058555603
0.0,0.0,0.300801157951355
0.0,0.0,0.31876417994499207
0.0,0.0,0.17725229263305664
0.0,0.0,0.3255062699317932
0.0,0.0,0.24069231748580933
0.0,0.0,0.3009427785873413
0.0,0.0,0.24878311157226562
0.0,0.0,0.4627661108970642
0.0,0.0,0.2776942849159241
0.0,0.0,0.5039970874786377
2.4655814830110698e-232,0.5,0.5737544298171997
0.0,0.0,0.18206654489040375
0.0,0.0,0.1635076254606247
0.0,0.0,0.28485384583473206
0.0,0.0,0.3351665735244751
0.0,0.0,0.1939851939678192
0.0,0.0,0.16780884563922882
0.0,0.0,0.2733185291290283
0.0,0.0,0.27669623494148254
0.0,0.0,0.13410189747810364
0.0,0.0,0.3882954716682434
0.0,0.0,0.3117622435092926
0.0,0.6666666666666666,0.7369884252548218
0.0,0.0,0.4891280233860016
0.0,0.0,0.27973678708076477
0.0,0.0,0.4868951439857483
0.0,0.0,0.20634327828884125
1.5319719891192393e-231,0.5,0.525709867477417
0.0,0.0,0.38885217905044556
0.0,0.0,0.07551191002130508
0.0,0.0,0.3904493451118469
0.0,0.0,0.10379268229007721
0.0,0.0,0.09934192150831223
0.0,0.0,0.2508407235145569
1.5319719891192393e-231,0.5,0.46942779421806335
1.491668146240062e-154,1.0,1.000000238418579
1.5319719891192393e-231,0.5,0.579687237739563
0.0,0.0,0.15053747594356537
0.0,0.0,0.2855246365070343
0.0,0.0,0.1392933875322342
0.0,0.0,0.35811254382133484
0.0,0.0,0.2785242795944214
0.0,0.0,0.3076472580432892
0.0,0.0,0.18811649084091187
0.0,0.0,0.13218706846237183
0.0,0.0,0.1288343369960785
0.0,0.0,0.13153193891048431
0.0,0.0,0.59685218334198
0.0,0.0,0.1611311286687851
0.0,0.0,0.35774314403533936
0.0,0.0,0.22168326377868652
1.821831989445342e-231,1.0,1.0
0.0,0.0,0.1759440302848816
0.0,0.0,0.17885248363018036
0.0,0.0,0.14887897670269012
0.0,0.0,0.6498767733573914
0.0,0.0,0.3414115309715271
0.0,0.0,0.265802800655365
0.0,0.0,0.5818083882331848
0.0,0.0,0.32681310176849365
0.0,0.0,0.15371564030647278
0.0,0.0,0.10140872746706009
0.0,0.0,0.3860681354999542
0.0,0.0,0.32670679688453674
0.0,0.0,0.47658979892730713
0.0,0.0,0.47820258140563965
0.0,0.0,0.23472660779953003
0.0,0.0,0.16662898659706116
1.821831989445342e-231,1.0,0.9999995231628418
0.0,0.0,0.49843430519104004
0.0,0.0,0.45267972350120544
0.0,0.0,0.24236878752708435
0.0,0.0,0.24920450150966644
1.491668146240062e-154,1.0,1.0000005960464478
1.5319719891192393e-231,0.5,0.8519431948661804
1.5319719891192393e-231,0.5,0.8134565353393555
1.5319719891192393e-231,0.6666666666666666,0.7482452988624573
0.0,0.0,0.296143114566803
0.0,0.0,0.1375935971736908
1.5319719891192393e-231,0.5,0.5408610701560974
1.5319719891192393e-231,0.5,0.5169022679328918
1.5319719891192393e-231,0.5,0.5516620874404907
1.384292958842266e-231,0.3333333333333333,0.3468700647354126
1.133422688662942e-154,0.6666666666666666,0.6895853877067566
1.384292958842266e-231,0.3333333333333333,0.18332518637180328
5.635809992474887e-232,0.6666666666666666,0.6760099530220032
1.5319719891192393e-231,0.3333333333333333,0.4979623258113861
0.0,0.0,0.2865253686904907
0.0,0.0,0.3097984492778778
0.0,0.0,0.1589130014181137
0.0,0.0,0.3732491135597229
0.0,0.0,0.37405699491500854
1.821831989445342e-231,1.0,0.9999998807907104
0.0,0.0,0.48372969031333923
1.821831989445342e-231,1.0,1.0000001192092896
1.821831989445342e-231,1.0,1.0000001192092896
0.0,0.0,0.8266459107398987
0.0,0.0,0.2652755081653595
0.0,0.0,0.16059257090091705
0.0,0.0,0.3803037703037262
0.0,0.0,0.21402937173843384
0.0,0.0,0.43387237191200256
0.0,0.0,0.3312045633792877
0.0,0.0,0.21172285079956055
0.0,0.0,0.6071640849113464
0.0,0.0,0.4510684609413147
0.0,0.0,0.34937840700149536
0.0,0.0,0.35766494274139404
0.0,0.0,0.2789701521396637
0.0,0.0,0.31718096137046814
0.0,0.0,0.5475794076919556
0.0,0.0,0.24877575039863586
0.0,0.0,0.351736456155777
0.0,0.0,0.4613566994667053
0.0,0.0,0.28196609020233154
1.5319719891192393e-231,0.5,0.8256141543388367
0.0,0.0,0.18594825267791748
0.0,0.0,0.3220723271369934
1.5319719891192393e-231,0.5,0.3891088664531708
1.5319719891192393e-231,0.5,0.5091878175735474
1.5319719891192393e-231,0.5,0.3759589195251465
0.0,0.0,0.6409223675727844
0.0,0.0,0.3871706426143646
0.0,0.0,0.33035004138946533
0.0,0.0,0.3531706929206848
0.0,0.0,0.258665531873703
0.0,0.0,0.2328166961669922
0.0,0.0,0.3834243416786194
0.0,0.0,0.1160367950797081
0.0,0.0,0.14616833627223969
1.5319719891192393e-231,0.5,0.6106526255607605
0.0,0.0,0.33590659499168396
1.5319719891192393e-231,0.5,0.694720447063446
1.5319719891192393e-231,0.5,0.7063315510749817
1.5319719891192393e-231,0.5,0.4225330650806427
0.0,0.0,0.29248103499412537
0.0,0.0,0.43208178877830505
0.0,0.0,0.2313898801803589
0.0,0.0,0.40119805932044983
0.0,0.0,0.2495206743478775
0.0,0.0,0.23082837462425232
0.0,0.0,0.17366212606430054
0.0,0.5,0.41652512550354004
0.0,0.5,0.5206350088119507
0.0,0.5,0.5752264857292175
0.0,0.0,0.33086153864860535
0.0,0.0,0.39803656935691833
0.0,0.0,0.2663242816925049
1.384292958842266e-231,0.3333333333333333,0.3950954079627991
1.384292958842266e-231,0.3333333333333333,0.2582607567310333
1.384292958842266e-231,0.3333333333333333,0.3262675702571869
0.0,0.0,0.056565023958683014
0.0,0.0,0.15086568892002106
0.0,0.0,0.2199968844652176
0.0,0.0,0.49464714527130127
0.0,0.0,0.31966638565063477
0.0,0.6666666666666666,0.4154582917690277
0.0,0.0,0.4242309629917145
0.0,0.0,0.1874532848596573
1.491668146240062e-154,1.0,1.0
0.0,0.6666666666666666,0.7097188234329224
0.0,0.6666666666666666,0.6670331954956055
0.0,0.6666666666666666,0.854462742805481
0.0,0.0,0.5341647863388062
0.0,0.0,0.2048819661140442
0.0,0.0,0.5336821675300598
0.0,0.0,0.32426178455352783
0.0,0.0,0.27002453804016113
0.0,0.0,0.19434617459774017
0.0,0.0,0.20212754607200623
0.0,0.0,0.4111637473106384
0.0,0.0,0.37846535444259644
0.0,0.0,0.4197086691856384
0.0,0.0,0.37391093373298645
1.821831989445342e-231,1.0,1.0000001192092896
0.0,0.0,0.21952012181282043
0.0,0.0,0.4842733144760132
0.0,0.0,0.19023603200912476
0.0,0.0,0.38088732957839966
0.0,0.0,0.28539544343948364
0.0,0.0,0.4868953824043274
0.0,0.0,0.2930445969104767
0.0,0.0,0.28427696228027344
0.0,0.0,0.23619388043880463
0.0,0.0,0.48310092091560364
0.0,0.0,0.11447689682245255
0.0,0.0,0.4296015202999115
0.0,0.0,0.36336907744407654
0.0,0.0,0.22523902356624603
0.0,0.0,0.27296939492225647
0.0,0.0,0.3298117518424988
0.0,0.0,0.4073757827281952
0.0,1.0,0.909224271774292
0.0,0.0,0.378628671169281
0.0,0.0,0.6992960572242737
0.0,0.0,0.24889656901359558
0.0,0.0,0.23829248547554016
0.0,0.0,0.30993011593818665
0.0,0.0,0.236472025513649
0.0,0.0,0.29214563965797424
0.0,0.0,0.24892601370811462
0.0,0.0,0.18839684128761292
0.0,0.0,0.3066730797290802
0.0,0.0,0.34903743863105774
0.0,0.0,0.20277518033981323
0.0,0.0,0.29710298776626587
0.0,0.0,0.2814296782016754
0.0,0.0,0.44971227645874023
0.0,0.0,0.2752625346183777
0.0,0.0,0.1647202968597412
0.0,0.0,0.48890790343284607
0.0,0.0,0.5931060314178467
0.0,0.0,0.26339346170425415
0.0,0.0,0.2327139973640442
1.5319719891192393e-231,0.5,0.5407518148422241
1.5319719891192393e-231,0.5,0.6260915994644165
1.5319719891192393e-231,0.5,0.671774685382843
0.0,0.0,0.05540904030203819
0.0,0.0,0.07210110127925873
0.0,0.0,0.255526602268219
0.0,0.0,0.4167299270629883
0.0,0.5,0.5401626825332642
0.0,0.5,0.4959251284599304
0.0,0.0,0.12505505979061127
0.0,0.0,0.3406870663166046
0.0,0.0,0.28288838267326355
0.0,0.0,0.4429394602775574
0.0,0.0,0.33384189009666443
0.0,0.0,0.45310813188552856
1.821831989445342e-231,1.0,1.0
0.0,0.0,0.26674365997314453
0.0,0.0,0.3122186064720154
0.0,0.0,0.6189518570899963
0.0,0.0,0.5923305153846741
0.0,0.0,0.5099455714225769
0.0,0.0,0.490646094083786
0.0,0.0,0.4516817331314087
0.0,0.0,0.4467143714427948
0.0,0.0,0.2972298860549927
0.0,0.0,0.4269425570964813
0.0,0.0,0.381207138299942
0.0,0.0,0.2816534638404846
0.0,0.0,0.5462973117828369
0.0,0.0,0.34725427627563477
1.384292958842266e-231,0.3333333333333333,0.2798720896244049
1.384292958842266e-231,0.3333333333333333,0.36780276894569397
1.2183324802375697e-231,0.25,0.3182411193847656
0.0,0.0,0.19020484387874603
0.0,0.0,0.17287953197956085
0.0,0.0,0.20515553653240204
0.0,0.0,0.2659151256084442
0.0,0.0,0.5137875080108643
0.0,0.0,0.5989307165145874
0.0,0.0,0.19229154288768768
0.0,0.0,0.4247947633266449
0.0,0.0,0.49427586793899536
6.702145341854094e-232,0.6666666666666666,0.6379984617233276
0.0,0.0,0.3135957419872284
0.0,0.0,0.16747194528579712
1.5319719891192393e-231,0.5,0.4194912612438202
1.5319719891192393e-231,0.5,0.41380685567855835
0.0,0.0,0.19472408294677734
0.0,0.0,0.181509330868721
0.0,0.0,0.12054949253797531
0.0,0.0,0.2129117250442505
0.0,0.0,0.21227529644966125
0.0,0.0,0.2153266817331314
0.0,0.0,0.19410862028598785
0.0,0.0,0.15918612480163574
0.0,0.0,0.33008870482444763
1.384292958842266e-231,0.3333333333333333,0.4984983801841736
1.5319719891192393e-231,0.5,0.5424782633781433
1.5319719891192393e-231,0.5,0.4796154797077179
1.5319719891192393e-231,0.5,0.4923175871372223
0.0,0.0,0.14972993731498718
0.0,0.0,0.3930491507053375
1.2882297539194154e-231,0.3333333333333333,0.33888131380081177
1.5319719891192393e-231,0.5,0.6027772426605225
0.0,0.0,0.2762044668197632
0.0,0.0,0.3763991594314575
0.0,0.0,0.2153761237859726
0.0,0.0,0.18299639225006104
0.0,0.0,0.1925734281539917
0.0,0.0,0.260993629693985
0.0,0.0,0.2890302836894989
0.0,0.0,0.1025029793381691
0.0,0.0,0.3074549734592438
0.0,0.0,0.24721728265285492
0.0,0.0,0.0763896107673645
0.0,0.0,0.5284135937690735
0.0,0.0,0.3714926540851593
0.0,0.0,0.36361101269721985
0.0,0.0,0.31572967767715454
0.0,0.0,0.5115394592285156
0.0,0.0,0.3178179860115051
0.0,0.0,0.43410524725914
0.0,0.0,0.07852759957313538
0.0,0.0,0.2831869423389435
0.0,0.0,0.5293320417404175
0.0,0.0,0.2985959053039551
0.0,0.0,0.38666167855262756
0.0,0.0,0.3605895936489105
0.0,0.0,0.6122675538063049
0.0,0.0,0.12199500948190689
0.0,0.0,0.322573721408844
0.0,0.0,0.2779099941253662
0.0,0.0,0.31020689010620117
0.0,0.0,0.454925000667572
0.0,0.0,0.31632283329963684
0.0,0.0,0.3920559287071228
0.0,0.0,0.2498866766691208
0.0,0.0,0.48719099164009094
0.0,0.0,0.3734920024871826
0.0,0.0,0.34307292103767395
0.0,0.0,0.32264721393585205
0.0,0.0,0.4054507911205292
0.0,0.0,0.41378456354141235
0.0,0.0,0.24452009797096252
0.0,0.0,0.3139088749885559
0.0,0.0,0.23362351953983307
0.0,0.0,0.34691110253334045
0.0,0.0,0.37022024393081665
0.0,0.0,0.17295551300048828
0.0,0.0,0.10901878029108047
0.0,0.0,0.18044453859329224
0.0,0.0,0.6118223667144775
0.0,0.0,0.3507124185562134
0.0,0.0,0.26144102215766907
0.0,0.0,0.5055564045906067
0.0,0.0,0.17598304152488708
0.0,0.0,0.1530616730451584
0.0,0.0,0.23027117550373077
0.0,0.0,0.21845923364162445
0.0,0.0,0.4079310894012451
1.5319719891192393e-231,0.5,0.7746888399124146
1.5319719891192393e-231,0.5,0.49967142939567566
1.5319719891192393e-231,0.5,0.724159836769104
0.0,0.0,0.29400548338890076
0.0,0.0,0.32787278294563293
0.0,0.0,0.3432895541191101
0.0,0.0,0.24162869155406952
0.0,0.0,0.39605292677879333
0.0,0.0,0.57529217004776
0.0,0.0,0.16557548940181732
0.0,0.0,0.17636162042617798
0.0,0.0,0.1601387858390808
0.0,0.0,0.4093513786792755
0.0,0.0,0.2096293419599533
0.0,0.0,0.324365496635437
0.0,0.0,0.32647934556007385
0.0,0.0,0.2594586908817291
0.0,0.0,0.5049959421157837
1.5319719891192393e-231,0.5,0.3336804509162903
1.5319719891192393e-231,0.5,0.42855048179626465
1.384292958842266e-231,0.4,0.31708428263664246
0.0,0.0,0.3478347659111023
0.0,0.0,0.34210243821144104
0.0,0.0,0.25121837854385376
0.0,0.0,0.0737927034497261
0.0,0.0,0.31474700570106506
0.0,0.0,0.47197675704956055
0.0,0.0,0.09644101560115814
0.0,0.0,0.28216445446014404
0.0,0.0,0.1559598445892334
0.0,0.0,0.20664647221565247
5.635809992474887e-232,0.3333333333333333,0.48469409346580505
0.0,0.0,0.35748082399368286
0.0,0.0,0.05988410487771034
0.0,0.0,0.2804126441478729
0.0,0.0,0.27329573035240173
0.0,0.0,0.18619036674499512
0.0,0.0,0.21694886684417725
0.0,0.0,0.29356279969215393
0.0,0.0,0.2404884696006775
0.0,0.0,0.3607216477394104
0.0,0.0,0.24077054858207703
0.0,0.0,0.40595895051956177
0.0,0.0,0.2566596567630768
6.702145341854094e-232,0.6666666666666666,0.6737982630729675
0.0,0.0,0.40901678800582886
0.0,0.0,0.36699143052101135
0.0,0.0,0.20107167959213257
1.5319719891192393e-231,0.4,0.3704362213611603
1.5319719891192393e-231,0.5,0.43624651432037354
1.5319719891192393e-231,0.5,0.3931892514228821
1.5319719891192393e-231,0.5,0.6046648025512695
1.5319719891192393e-231,0.5,0.4925609230995178
1.5319719891192393e-231,0.5,0.6351349353790283
1.5319719891192393e-231,0.5,0.560006856918335
1.5319719891192393e-231,0.5,0.5652888417243958
1.5319719891192393e-231,0.5,0.580003023147583
0.0,0.5,0.5123794078826904
1.491668146240062e-154,1.0,1.0
1.5319719891192393e-231,0.6666666666666666,0.7868447303771973
0.0,0.0,0.3303678333759308
0.0,0.0,0.3300195634365082
0.0,0.0,0.29977715015411377
1.5319719891192393e-231,0.5,0.49574217200279236
1.5319719891192393e-231,0.5,0.6807449460029602
1.5319719891192393e-231,0.5,0.6686010360717773
0.0,0.0,0.11753879487514496
0.0,0.0,0.38369762897491455
0.0,0.0,0.709001362323761
9.291879812217675e-232,0.4,0.5108523368835449
9.291879812217675e-232,0.4,0.6332863569259644
9.291879812217675e-232,0.4,0.5808787941932678
0.0,0.0,0.28435057401657104
0.0,0.0,0.5146141052246094
0.0,0.0,0.4623650908470154
0.0,0.0,0.2225639522075653
0.0,0.0,0.5284135937690735
0.0,0.0,0.4554341435432434
0.0,0.0,0.379209965467453
0.0,0.0,0.3877526521682739
0.0,0.0,0.44558221101760864
0.0,0.0,0.4495149254798889
0.0,0.0,0.4737277925014496
0.0,0.0,0.42365318536758423
0.0,0.0,0.3093990683555603
0.0,0.0,0.22975194454193115
0.0,0.0,0.36037009954452515
0.0,0.5,0.4291011095046997
0.0,0.0,0.34002476930618286
0.0,0.0,0.16528481245040894
0.0,0.0,0.32720088958740234
0.0,0.0,0.40723520517349243
0.0,0.0,0.3773658871650696
0.0,0.0,0.12331464141607285
0.0,0.0,0.23364444077014923
0.0,0.0,0.016085149720311165
0.0,0.0,0.37328070402145386
0.0,0.0,0.4422145187854767
0.0,0.0,0.7752899527549744
0.0,0.0,0.13679228723049164
0.0,0.0,0.1885177344083786
0.0,0.0,0.13226762413978577
0.0,0.0,0.45537588000297546
0.0,0.0,0.34468767046928406
0.0,0.0,0.21393238008022308
0.0,0.0,0.27408018708229065
0.0,0.0,0.3998294472694397
0.0,0.0,0.5186887383460999
0.0,0.0,0.3560563325881958
0.0,0.0,0.4417879283428192
0.0,0.0,0.5637937188148499
0.0,0.0,0.2606171667575836
0.0,0.0,0.4295913577079773
0.0,0.0,0.37233418226242065
0.0,0.0,0.5408627986907959
0.0,0.0,0.4960705637931824
0.0,0.0,0.2037738859653473
