question,source,accuracy,difficulty,distractor_effectiveness
Do vascular or nonvascular plants lack tracheids?,ref,1,0.8,"{'both do': 0, 'neither do': 0, 'nonvascular': 4, 'vascular': 1}"
Do vascular or nonvascular plants lack tracheids?,sys,0,0.2,"{'nonvascular': 1, 'tracheids': 1, 'trichina': 0, 'trichomes': 3}"
"When the earth is between the moon and the sun, what type of moon shows?",ref,0,0.0,"{'a full moon': 0, 'crescent moon': 3, 'half moon': 1, 'waning moon': 1}"
"When the earth is between the moon and the sun, what type of moon shows?",sys,1,0.6,"{'a full moon': 3, 'crescent moon': 1, 'gibbous moon': 0, 'new moon': 1}"
The stored chemical energy of trees and other plants is called what?,ref,0,0.2,"{'biocomposte energy': 2, 'biomass energy': 1, 'byproduct energy': 0, 'decomposition energy': 2}"
The stored chemical energy of trees and other plants is called what?,sys,0,0.0,"{'biomass energy': 0, 'fossil fuels': 1, 'nuclear energy': 0, 'renewable energy': 4}"
What is the star nearest the earth named?,ref,0,0.0,"{'alpha centauri': 1, 'andromeda centauri': 2, 'apollinaris centauri': 2, 'proxima centauri': 0}"
What is the star nearest the earth named?,sys,0,0.0,"{'alpha centauri': 2, 'beta centauri': 2, 'gamma centauri': 1, 'proxima centauri': 0}"
What are the majority of solution properties dependent upon?,ref,0,0.0,"{'acid state of solute': 2, 'chemical state of solute': 0, 'gas state of solute': 0, 'similar state of solute': 3}"
What are the majority of solution properties dependent upon?,sys,0,0.2,"{'chemical state of solute': 1, 'liquid': 3, 'solid': 1, 'volatile': 0}"
What must be combined with a halogen to give it a positive oxidation number?,ref,1,0.4,"{'calcium': 1, 'carbon': 2, 'nitrogen': 0, 'oxygen': 2}"
What must be combined with a halogen to give it a positive oxidation number?,sys,0,0.4,"{'hydrogen': 2, 'nitrogen': 0, 'oxygen': 2, 'sulfur': 1}"
Hormones are often regulated through what?,ref,0,0.2,"{'alternating loops': 0, 'feedback loops': 1, 'intensity loops': 3, 'response loops': 1}"
Hormones are often regulated through what?,sys,1,0.6,"{""'reduction loops'"": 2, ""'redundancy loops'"": 0, ""'reinforcement loops'"": 0, 'feedback loops': 3}"
Surging hormones will cause adolescents to have what?,ref,1,0.4,"{'blackouts': 0, 'bulging muscles': 1, 'growth spurts': 2, 'mood swings': 2}"
Surging hormones will cause adolescents to have what?,sys,1,0.6,"{'depression': 0, 'mood swings': 3, 'nxiety': 1, 'sleep': 1}"
What is the term for the force that a magnet exerts on certain materials?,ref,0,0.2,"{'gravitational force': 2, 'magnetic force': 1, 'positive force': 1, 'potential force': 1}"
What is the term for the force that a magnet exerts on certain materials?,sys,0,0.0,"{'agnetic force': 1, 'magnetic field': 2, 'magnetic force': 0, 'magnetic moment': 2}"
What cells does the skeletal system make?,ref,0,0.2,"{'Dendritic cells': 1, 'Osteoclast': 1, 'blood cells': 1, 'brain cells': 2}"
What cells does the skeletal system make?,sys,0,0.2,"{'blood cells': 1, 'cells': 2, 'hormones': 1, 'proteins': 1}"
"When a stream or river slows down, it starts dropping its what?",ref,0,0.2,"{'fragments': 1, 'organisms': 1, 'pollutants': 2, 'sediments': 1}"
"When a stream or river slows down, it starts dropping its what?",sys,1,0.4,"{'sediment': 1, 'sedimentation': 2, 'sediments': 2}"
"What process, which is in many ways the opposite of photosynthesis, shows the interdependence of producers and consumers?",ref,0,0.2,"{'cellular respiration': 1, 'decomposition': 2, 'osmosis': 2, 'primarily respiration': 0}"
"What process, which is in many ways the opposite of photosynthesis, shows the interdependence of producers and consumers?",sys,0,0.0,"{'cellular respiration': 0, 'nitrogen fixation': 3, 'oxygen': 1, 'photosynthesis': 1}"
Which membranous organelles in a cell sequence enzyme and electron molecules for efficient cellular respiration?,ref,0,0.2,"{'bacterial': 2, 'glucose': 1, 'mitochondria': 1, 'protons': 1}"
Which membranous organelles in a cell sequence enzyme and electron molecules for efficient cellular respiration?,sys,0,0.0,"{'chloroplasts': 2, 'mitochondria': 0, 'ribosomes': 3}"
"In a plant, the flower contains what?",ref,0,0.2,"{'bees and blossoms': 1, 'bud and stem': 2, 'pollen and eggs': 1, 'seed and leaves': 1}"
"In a plant, the flower contains what?",sys,0,0.4,"{""'seeds"": 0, 'pollen and eggs': 2, 'seeds and eggs': 2, ""seeds and pollen'"": 1}"
What forms when one substances dissolves in another?,ref,0,0.0,"{'a solution': 0, 'a transition': 0, 'complex': 3, 'concentrate': 2}"
What forms when one substances dissolves in another?,sys,0,0.0,"{'a gas': 2, 'a liquid': 3, 'a solution': 0}"
What are thought to have evolved at least 200 million years ago from gymnosperms like gnetae?,ref,1,0.4,"{'cone-bearing plants': 1, 'deciduous trees': 1, 'flowering plants': 2, 'yeasts': 1}"
What are thought to have evolved at least 200 million years ago from gymnosperms like gnetae?,sys,0,0.2,"{'carnivores': 4, 'flowering plants': 1}"
The chemical and/or physical agents that cause mutations are called what?,ref,1,0.4,"{'dioxins': 2, 'genes': 1, 'mutagens': 2, 'organelles': 0}"
The chemical and/or physical agents that cause mutations are called what?,sys,0,0.0,"{'bacteria': 0, 'mutagens': 0, 'pirochetes': 3, 'viruses': 2}"
What is the force that opposes motion between two surfaces that are touching?,ref,0,0.0,"{'friction': 0, 'gravity': 2, 'tension': 3, 'vibration': 0}"
What is the force that opposes motion between two surfaces that are touching?,sys,1,0.4,"{'friction': 2, 'friction is greater than friction': 1, 'gravity': 2}"
"Skeletal, cardiac, and smooth are all types of what?",ref,0,0.2,"{'Connective': 1, 'Epithelial': 3, 'Nervous': 0, 'muscle': 1}"
"Skeletal, cardiac, and smooth are all types of what?",sys,0,0.2,"{'muscle': 1, 'muscle fibers': 3, 'muscle tissue': 1, 'uscle': 0}"
"The speed of a wave through connected harmonic oscillators depends on the distance between them, the spring constant, and the what?",ref,0,0.2,"{'concentrations': 1, 'density': 3, 'mass': 1, 'temperature': 0}"
"The speed of a wave through connected harmonic oscillators depends on the distance between them, the spring constant, and the what?",sys,0,0.4,"{'length': 3, 'mass': 2, 'volume': 0}"
Traits may also be controlled by multiple alleles or multiple what?,ref,0,0.2,"{'chromosomes': 2, 'eggs': 0, 'genes': 1, 'lesions': 2}"
Traits may also be controlled by multiple alleles or multiple what?,sys,1,1.0,{'genes': 5}
How many atoms does water contain?,ref,1,0.6,"{'3': 3, '4': 1, '6': 0, '9': 1}"
How many atoms does water contain?,sys,1,0.8,"{'2': 1, '3': 4, '4': 0, '6': 0}"
What is the only light that people can see?,ref,0,0.0,"{'UV light': 2, 'infrared light': 1, 'spectrum light': 2, 'visible light': 0}"
What is the only light that people can see?,sys,0,0.0,"{'infrared light': 3, 'red light': 0, 'ultraviolet light': 2, 'visible light': 0}"
"What is the name of the system that consists of a hierarchy of taxa, from the kingdom to the species?",ref,0,0.0,"{""Bohr's law"": 3, 'Mendelian system': 1, 'linnaean system': 0, 'zoology': 1}"
"What is the name of the system that consists of a hierarchy of taxa, from the kingdom to the species?",sys,0,0.2,"{'linnaean system': 1, 'species': 4}"
"If the dna from all 46 chromosomes in a human cell nucleus was laid out end to end, it would measure approximately how long?",ref,0,0.0,"{'four meters': 1, 'one meter': 0, 'three meters': 4, 'two meters': 0}"
"If the dna from all 46 chromosomes in a human cell nucleus was laid out end to end, it would measure approximately how long?",sys,0,0.2,"{'1 meter': 3, '2 meters': 1, '3 meters': 0, 'two meters': 1}"
What is a mixture of a solute in a solvent called?,ref,1,0.6,"{'link': 0, 'solution': 3, 'structure': 1, 'transition': 1}"
What is a mixture of a solute in a solvent called?,sys,1,0.4,"{'gas': 0, 'liquid': 1, 'olatile': 2, 'solution': 2}"
Silver is an example of a mineral containing only one kind of what?,ref,1,0.6,"{'chemical': 0, 'element': 3, 'mass': 1, 'matter': 1}"
Silver is an example of a mineral containing only one kind of what?,sys,0,0.4,"{'copper': 2, 'element': 2, 'gold': 0, 'iron': 1}"
What particles ancient greeks propose that matter consists of ?,ref,0,0.2,"{'atoms': 1, 'ether': 2, 'ions': 0, 'molecules': 2}"
What particles ancient greeks propose that matter consists of ?,sys,0,0.0,"{'atoms': 0, 'electrons': 3, 'neutrons': 1, 'protons': 1}"
Repolarization occurs when the membrane potential begins to move back toward its resting what?,ref,0,0.2,"{'charge': 2, 'resistance': 1, 'tension': 1, 'voltage': 1}"
Repolarization occurs when the membrane potential begins to move back toward its resting what?,sys,0,0.2,"{'negative': 2, 'positive': 2, 'voltage': 1}"
Mollusks have a true coelom and a complete what?,ref,0,0.2,"{'digestive system': 1, 'nerve system': 1, 'skeletal system': 1, 'tissues system': 2}"
Mollusks have a true coelom and a complete what?,sys,0,0.4,"{'digestive system': 2, 'nervous system': 3}"
"Which organelles, made of protein and ribosomal rna, build cellular proteins in the cytoplasm?",ref,0,0.2,"{'chloroplasts': 1, 'chromosomes': 2, 'dna': 1, 'ribosomes': 1}"
"Which organelles, made of protein and ribosomal rna, build cellular proteins in the cytoplasm?",sys,0,0.4,"{'chloroplasts': 1, 'endoplasmic reticulum': 0, 'itochondria': 2, 'ribosomes': 2}"
What type of matter makes up most of the universe?,ref,1,0.4,"{'carbon': 2, 'gas': 1, 'liquid': 0, 'plasma': 2}"
What type of matter makes up most of the universe?,sys,1,0.4,"{'gas': 1, 'liquid': 0, 'plasma': 2, 'solid': 2}"
"Most mammals are viviparous, which refers to what reproductive result?",ref,1,0.4,"{'identical twins': 1, 'laying eggs': 1, 'live birth': 2, 'spawning': 1}"
"Most mammals are viviparous, which refers to what reproductive result?",sys,1,1.0,{'live birth': 5}
Proteins are polymers of what kind of acids?,ref,0,0.0,"{'acetic': 2, 'amino': 0, 'lactic': 1, 'lipids': 2}"
Proteins are polymers of what kind of acids?,sys,0,0.4,"{'amino': 2, 'hydrocarbons': 2, 'nucleic acids': 0, 'sugars': 1}"
What is the official name for the study of life?,ref,0,0.4,"{'biology': 2, 'botany': 0, 'chemistry': 3, 'geology': 0}"
What is the official name for the study of life?,sys,1,0.6,"{'biology': 3, 'ecology': 2, 'genetics': 0, 'physics': 0}"
"What does an invertebrate, like a snail, not have?",ref,0,0.0,"{'a heart': 1, 'backbone': 0, 'eyes': 0, 'reproductive organs': 4}"
"What does an invertebrate, like a snail, not have?",sys,1,0.4,"{'backbone': 2, 'bone': 2, 'muscle': 0, 'skin': 1}"
What is the dinosaur genus that's closest to modern birds?,ref,1,0.6,"{'Rapter': 0, 'deinonychus': 3, 'diplodocus': 1, 'sauropods': 1}"
What is the dinosaur genus that's closest to modern birds?,sys,0,0.0,"{'deinonychus': 0, 'oviraptor': 1, 'ovoceros': 4}"
In what type of organisms are daughter cells individuals?,ref,0,0.2,"{'hematopoietic organisms': 1, 'macroscopic organisms': 2, 'multicellular organisms': 1, 'unicellular organisms': 1}"
In what type of organisms are daughter cells individuals?,sys,0,0.2,"{'eukaryotic': 2, 'multicellular organisms': 0, 'prokaryotic': 2, 'unicellular organisms': 1}"
"What group was long considered part of the plant kingdom because of obvious similarities; both are immobile, have cell walls, and grow in soil?",ref,1,0.4,"{'bacteria': 0, 'coral': 1, 'fungi': 2, 'mosses': 2}"
"What group was long considered part of the plant kingdom because of obvious similarities; both are immobile, have cell walls, and grow in soil?",sys,1,0.4,"{'bacteria': 1, 'fungi': 2, 'viruses': 2}"
What type of waves transmit the energy of an earthquake?,ref,0,0.2,"{'seismic waves': 1, 'sonic waves': 0, 'tectonic waves': 2, 'volcanic waves': 2}"
What type of waves transmit the energy of an earthquake?,sys,1,1.0,{'seismic waves': 5}
"In our bodies, the chest cavity is a clear example of a system at what?",ref,0,0.4,"{'default': 0, 'resonance': 2, 'rest': 3, 'scale': 0}"
"In our bodies, the chest cavity is a clear example of a system at what?",sys,0,0.0,"{'high frequency': 1, 'high pressure': 4, 'high temperature': 0, 'resonance': 0}"
How do prokaryotic cells divide?,ref,0,0.2,"{'Fusion': 3, 'binary fission': 1, 'function fission': 1, 'multiple fission': 0}"
How do prokaryotic cells divide?,sys,0,0.4,"{'bacteria': 0, 'binary fission': 2, 'spirogyra': 1, 'yeast': 2}"
What is the term for a series of biochemical reactions by which an organism converts a given reactant to a specific end product?,ref,0,0.0,"{'direct pathway': 2, 'hydrogen pathway': 2, 'internal pathway': 1, 'metabolic pathway': 0}"
What is the term for a series of biochemical reactions by which an organism converts a given reactant to a specific end product?,sys,0,0.0,"{'metabolic cycle': 4, 'metabolic pathway': 0, 'metabolic process': 1}"
"Exemplified by sea stars and sand dollars, echinoderms have a calcareous structure developed by pigment cells and made of ossicles, which is called what?",ref,0,0.2,"{'endoskeleton': 1, 'exoskeleton': 2, 'hydrostatic skeleton': 2, 'thorax': 0}"
"Exemplified by sea stars and sand dollars, echinoderms have a calcareous structure developed by pigment cells and made of ossicles, which is called what?",sys,1,0.8,"{'calcified': 1, 'endoskeleton': 4}"
What phase does the nuclear envelope begin to break down?,ref,0,0.2,"{'interphase': 1, 'nitrogenase i': 2, 'pasiphaë i': 1, 'prophase i': 1}"
What phase does the nuclear envelope begin to break down?,sys,1,0.6,"{'prophase I': 1, 'prophase II': 0, 'prophase III': 1, 'prophase i': 3}"
What are formed when cells from the male and female parts of the plant combine?,ref,0,0.2,"{'atoms.': 2, 'seeds': 1, 'trees': 1, 'varieties': 1}"
What are formed when cells from the male and female parts of the plant combine?,sys,0,0.0,"{'fruit': 0, 'pollen': 1, 'seeds': 0, 'spores': 4}"
What is another name for anther pollen sacs?,ref,0,0.2,"{'Gametangia': 2, 'Megasporangia': 1, 'ganglia': 1, 'microsporangia': 1}"
What is another name for anther pollen sacs?,sys,0,0.2,"{'microsporangia': 1, 'pollen grains': 1, 'pollen sacs': 1, 'pollen tubes': 2}"
What is released to lubricate the vagina to facilitate intercourse?,ref,0,0.4,"{'blood': 0, 'semen': 2, 'urine': 1, 'vaginal secretions': 2}"
What is released to lubricate the vagina to facilitate intercourse?,sys,0,0.2,"{'vaginal discharge': 0, 'vaginal fluid': 4, 'vaginal secretions': 1}"
"Cnidarians are an example of organisms that possess a simple type of what system, used for sensing touch?",ref,1,0.6,"{'bacterial system': 1, 'circulatory system': 1, 'lymphatic system': 0, 'nervous system': 3}"
"Cnidarians are an example of organisms that possess a simple type of what system, used for sensing touch?",sys,1,1.0,{'nervous system': 5}
What can we learn about a wave by finding the product of the wavelength and frequency?,ref,0,0.0,"{'decibels': 2, 'speed': 0, 'type': 1, 'volume': 2}"
What can we learn about a wave by finding the product of the wavelength and frequency?,sys,0,0.2,"{'amplitude': 1, 'frequency': 1, 'speed': 1, 'wavelength': 2}"
Where are liverworts most often found?,ref,0,0.4,"{'along stream beds': 2, 'in deserts': 2, 'in the ocean': 1, 'on mountains': 0}"
Where are liverworts most often found?,sys,0,0.2,"{'along stream beds': 1, 'water lilies': 3, 'water plants': 1}"
What does a continuous string of earthquakes indicate about a volcano?,ref,1,0.4,"{'eruption is close': 2, 'extinction is close': 1, 'it is cooling down': 1, 'it is heating up': 1}"
What does a continuous string of earthquakes indicate about a volcano?,sys,1,0.6,"{'eruption is close': 3, 'volcanic eruption': 2}"
"What term is used to describe  the variety of life and its processes, including the variety of living organisms, the genetic differences among them, and the communities and ecosystems in which they occur?",ref,1,0.4,"{'biodiversity': 2, 'biosphere': 1, 'evolution': 1, 'habitat': 1}"
"What term is used to describe  the variety of life and its processes, including the variety of living organisms, the genetic differences among them, and the communities and ecosystems in which they occur?",sys,1,0.4,"{'biodiversity': 2, 'ecosystem': 1, 'habitat': 1, 'species': 1}"
What kind of a disorder is tay-sachs disease?,ref,1,0.6,"{'a type of cancer': 0, 'accumulated disease': 1, 'inherited disorder': 3, 'vitamin difficiency': 1}"
What kind of a disorder is tay-sachs disease?,sys,1,0.6,"{'inherited disease': 2, 'inherited disorder': 3}"
"A rock that contains important minerals is called what, a term associated with mining?",ref,0,0.2,"{'coal': 1, 'gem': 2, 'jewel': 1, 'ore': 1}"
"A rock that contains important minerals is called what, a term associated with mining?",sys,0,0.2,"{'metal': 0, 'mineral': 2, 'ore': 1, 'rock': 2}"
"Besides the size of their crystals, how are igneous rocks grouped?",ref,0,0.0,"{'by color': 0, 'by shapes': 0, 'impurities they contain': 5, 'minerals they contain': 0}"
"Besides the size of their crystals, how are igneous rocks grouped?",sys,0,0.2,"{'basalt': 1, 'gabbro': 1, 'granite': 2, 'minerals they contain': 1}"
Convection is the heat transfer by the macroscopic movement of a what?,ref,1,0.4,"{'fluid': 2, 'gases': 0, 'gravity': 1, 'tissue': 2}"
Convection is the heat transfer by the macroscopic movement of a what?,sys,0,0.4,"{'conduction': 3, 'convection': 0, 'fluid': 2}"
Hypersection by an endocrine gland is often caused by what?,ref,0,0.2,"{'calcium': 0, 'inflammation': 3, 'tumor': 1, 'viruses': 1}"
Hypersection by an endocrine gland is often caused by what?,sys,0,0.0,"{'hypotension': 1, 'hypothermia': 2, 'hypoxia': 2, 'tumor': 0}"
What gland secretes growth hormones?,ref,0,0.2,"{'adrenal': 1, 'pineal': 1, 'pituitary': 1, 'thyroid': 2}"
What gland secretes growth hormones?,sys,1,0.4,"{'adrenal': 1, 'parathyroid': 2, 'pituitary': 2, 'thyroid': 0}"
We must remember that the formal charge calculated for an atom is not the actual charge of the atom in the molecule. formal charge is only a useful bookkeeping procedure; it does not indicate the presence of these?,ref,1,0.6,"{'actual charges': 3, 'electron bonds': 0, 'isotopes': 1, 'negative charges': 1}"
We must remember that the formal charge calculated for an atom is not the actual charge of the atom in the molecule. formal charge is only a useful bookkeeping procedure; it does not indicate the presence of these?,sys,1,0.4,"{'actual charges': 2, 'negative charges': 0, 'negative electrons': 1, 'negative ions': 2}"
What kind of rock layer makes up the bottom of an aquifer?,ref,0,0.2,"{'crystalline': 1, 'impermeable': 1, 'invisible': 1, 'porous': 2}"
What kind of rock layer makes up the bottom of an aquifer?,sys,0,0.4,"{'impermeable': 2, 'porous': 3}"
The amniotic egg is a shared ancestral character for which clade?,ref,0,0.4,"{'amniota': 2, 'avian': 1, 'trichina': 0, 'xerophyte': 2}"
The amniotic egg is a shared ancestral character for which clade?,sys,0,0.2,"{'amniota': 1, 'arachnids': 2, 'mammalia': 1, 'reptilia': 1}"
Lyme disease is caused by what kind of organim?,ref,1,0.4,"{'Virus': 1, 'algae': 1, 'bacteria': 2, 'bacterium': 1}"
Lyme disease is caused by what kind of organim?,sys,0,0.0,"{'bacteria': 0, 'fungi': 1, 'viruses': 4}"
What is the side to side movement of the mandible called?,ref,0,0.4,"{'cycling': 0, 'excursion': 2, 'shifting': 0, 'twitching': 3}"
What is the side to side movement of the mandible called?,sys,0,0.2,"{'excursion': 1, 'lateral and medial excursion': 3, 'lateral excursion': 1, 'medial excursion': 0}"
A moraine is sediment deposited by what?,ref,0,0.0,"{'glacier': 0, 'human-caused scarring': 0, 'river erosion': 2, 'wind': 3}"
A moraine is sediment deposited by what?,sys,1,0.4,"{'glacier': 2, 'ice': 2, 'snow': 1, 'water': 0}"
The development of the respiratory system in the fetus begins at about?,ref,1,0.6,"{'2 weeks': 0, '4 days': 1, '4 months': 1, '4 weeks': 3}"
The development of the respiratory system in the fetus begins at about?,sys,1,0.6,"{'12 weeks': 1, '2 weeks': 0, '4 weeks': 3, '6 weeks': 1}"
What are plants that grow on other plants called?,ref,0,0.2,"{'bryophytes': 0, 'epiphytes': 1, 'fungi': 3, 'parasites': 1}"
What are plants that grow on other plants called?,sys,1,0.6,"{'carnivores': 2, 'carnivorous': 0, 'epiphytes': 3}"
An object attached to a spring sliding on a frictionless surface is an uncomplicated type of what device?,ref,1,0.8,"{'atomic watch': 0, 'pendulum': 0, 'simple harmonic oscillator': 4, 'wheel and axle': 1}"
An object attached to a spring sliding on a frictionless surface is an uncomplicated type of what device?,sys,0,0.0,"{'harmonic generator': 0, 'pendulum': 4, 'scillating': 1, 'simple harmonic oscillator': 0}"
What controls all five senses?,ref,0,0.0,"{'circulatory system': 4, 'endocrine system': 1, 'nervous system': 0, 'skin cells': 0}"
What controls all five senses?,sys,0,0.2,"{""'brain'"": 3, ""'eyes'"": 1, ""'heart'"": 0, 'nervous system': 1}"
Where in the target cells are intracellular receptor proteins found?,ref,0,0.2,"{'cytoplasm or nucleus': 1, 'membrane or mitochondria': 0, 'mucus or nucleus': 3, 'ribosomes or nucleus': 1}"
Where in the target cells are intracellular receptor proteins found?,sys,0,0.0,"{'cytoplasm': 1, 'cytoplasm or nucleus': 0, 'mitochondria': 1, 'nucleus': 3}"
"The components of a mixture keep their own identity when they combine, so they retain what type of properties, such as boiling point and ability to dissolve?",ref,1,0.4,"{'internal': 1, 'physical': 2, 'thermal': 2}"
"The components of a mixture keep their own identity when they combine, so they retain what type of properties, such as boiling point and ability to dissolve?",sys,0,0.2,"{'chemical': 3, 'chemical and physical': 1, 'physical': 1}"
"A thermite reaction is thermodynamically spontaneous, and because it is associated with a significant release of heat, it is regarded as what?",ref,0,0.2,"{'biochemical': 0, 'endothermic': 2, 'endotropic': 2, 'exothermic': 1}"
"A thermite reaction is thermodynamically spontaneous, and because it is associated with a significant release of heat, it is regarded as what?",sys,0,0.0,"{'exothermic': 0, 'radioactive': 3, 'spontaneous': 2}"
What do nectar-feeding bats do to flowers?,ref,1,0.6,"{'consume': 1, 'defecate': 1, 'illuminate': 0, 'pollinate': 3}"
What do nectar-feeding bats do to flowers?,sys,0,0.4,"{'pollinate': 2, 'pollination': 3}"
Ecological succession refers to the change in the numbers and types of species that live in what groups?,ref,1,0.6,"{'biomes': 1, 'colonies': 0, 'communities': 3, 'movements': 1}"
Ecological succession refers to the change in the numbers and types of species that live in what groups?,sys,1,0.4,"{'animals': 1, 'communities': 2, 'plants': 0, 'species': 2}"
"What broad group of organisms is characterized by sensory organs, the ability to move, internal digestion and sexual reproduction?",ref,0,0.2,"{'animals': 1, 'fungi': 0, 'plants': 2, 'protists': 2}"
"What broad group of organisms is characterized by sensory organs, the ability to move, internal digestion and sexual reproduction?",sys,0,0.2,"{'animals': 1, 'carnivores': 1, 'insects': 1, 'plants': 2}"
"Foodborne illness, food allergies, or a food intolerance cause symptoms in what system?",ref,1,0.4,"{'circulatory': 0, 'digestive': 2, 'respiratory': 1, 'skeletal': 2}"
"Foodborne illness, food allergies, or a food intolerance cause symptoms in what system?",sys,0,0.0,"{'digestive': 0, 'nervous': 0, 'nervous system': 2, 'nervous system and nervous system': 3}"
The number of what subatomic particles determines an element’s atomic number and is used to distinguish one element from another?,ref,1,0.6,"{'electrons': 0, 'neutrons': 1, 'protons': 3, 'quarks': 1}"
The number of what subatomic particles determines an element’s atomic number and is used to distinguish one element from another?,sys,0,0.4,"{'electrons': 2, 'neutrons': 0, 'neutrons and protons': 1, 'protons': 2}"
What regulates the time of flowering in many species?,ref,1,0.8,"{'photoperiodism': 4, 'pollenation': 0, 'spirogyra': 0, 'wind patterns': 1}"
What regulates the time of flowering in many species?,sys,0,0.4,"{""'temperature"": 1, 'humidity': 2, ""light'"": 0, 'photoperiodism': 2}"
What is the most common cause of down syndrome?,ref,0,0.4,"{'chromosome 21': 1, 'gametes 21': 0, 'trisomy 21': 2, 'trisomy 22': 2}"
What is the most common cause of down syndrome?,sys,0,0.2,"{""'trisomy 21"": 0, 'trisomy 18': 3, 'trisomy 21': 1, ""trisomy 22'"": 1}"
"What occurs not only as organisms grow, but as they reproduce.",ref,1,0.8,"{'cell division': 4, 'experimental division': 1, 'flight division': 0, 'proteins division': 0}"
"What occurs not only as organisms grow, but as they reproduce.",sys,0,0.4,"{'cell division': 2, 'mutation': 1, 'mutation rate': 0, 'splicing': 2}"
"What useful tool helps scientists work with, understand and make predictions about extremely complex systems?",ref,0,0.0,"{'assumptions': 3, 'guesses': 2, 'models': 0, 'speculation': 0}"
"What useful tool helps scientists work with, understand and make predictions about extremely complex systems?",sys,1,1.0,{'models': 5}
A dilute solution is one that has a relatively small amount of what?,ref,1,0.6,"{'density': 1, 'dissolved solute': 3, 'pH level': 0, 'saturated fat': 1}"
A dilute solution is one that has a relatively small amount of what?,sys,1,0.6,"{'dissolved solute': 3, 'many': 1, 'much': 1, 'very': 0}"
Each bond includes a sharing of electrons between atoms. two electrons are shared in a single bond; four electrons are shared in a double bond; and six electrons are shared in this?,ref,1,0.4,"{'ionic bond': 1, 'magnetic bond': 2, 'quadruple bond': 0, 'triple bond': 2}"
Each bond includes a sharing of electrons between atoms. two electrons are shared in a single bond; four electrons are shared in a double bond; and six electrons are shared in this?,sys,1,0.4,"{'four electrons': 1, 'three electrons': 1, 'triple bond': 2, 'two electrons': 1}"
What is the process of breaking an individual into parts followed by regeneration called?,ref,1,0.6,"{'destruction': 0, 'erosion': 1, 'fragmentation': 3, 'minimization': 1}"
What is the process of breaking an individual into parts followed by regeneration called?,sys,0,0.2,"{'fragmentation': 1, 'mutation': 4, 'splicing': 0}"
The left atrium receives oxygen-rich blood from which organs?,ref,1,0.8,"{'brain': 0, 'liver': 0, 'lungs': 4, 'pancreas': 1}"
The left atrium receives oxygen-rich blood from which organs?,sys,0,0.4,"{'kidneys': 2, 'liver': 1, 'lungs': 2, 'ventricles': 0}"
"If the water vapor condenses in liquid droplets as clouds form, what is released in the atmosphere?",ref,0,0.2,"{'electricity': 0, 'heat': 1, 'hydrogen': 1, 'oxygen': 3}"
"If the water vapor condenses in liquid droplets as clouds form, what is released in the atmosphere?",sys,1,0.6,"{'cold': 0, 'heat': 3, 'water': 2}"
An increase in the number of gas molecules in the same volume container causes what to increase?,ref,0,0.0,"{'energy': 0, 'friction': 5, 'power': 0, 'pressure': 0}"
An increase in the number of gas molecules in the same volume container causes what to increase?,sys,0,0.0,"{'mass': 0, 'pressure': 0, 'temperature': 3, 'volume': 2}"
What do induction cooktops have under their surface?,ref,1,0.6,"{'Chambers': 1, 'clumps': 0, 'electromagnets': 3, 'screws': 1}"
What do induction cooktops have under their surface?,sys,1,0.6,"{'electromagnets': 3, 'magnet': 0, 'magnetism': 2, 'magnetize': 0}"
How many types of molecular orbitals can form from the overlap of two atomic s orbitals on adjacent atoms?,ref,0,0.2,"{'six': 1, 'ten': 1, 'three': 2, 'two': 1}"
How many types of molecular orbitals can form from the overlap of two atomic s orbitals on adjacent atoms?,sys,1,0.6,"{'four': 0, 'three': 2, 'two': 3}"
"Salicylic acid is used in the synthesis of acetylsalicylic acid, or more commonly called?",ref,0,0.2,"{'Tylenol': 2, 'antacid': 2, 'aspirin': 1, 'smelling salts': 0}"
"Salicylic acid is used in the synthesis of acetylsalicylic acid, or more commonly called?",sys,0,0.0,"{'aspirin': 0, 'vitamin': 0, 'vitamin C': 4, 'vitamin D': 1}"
"What is the term for groups of cells with a similar appearance and a common function, and describes how cells are organized?",ref,0,0.2,"{'heart': 1, 'kidney': 2, 'muscle': 1, 'tissue': 1}"
"What is the term for groups of cells with a similar appearance and a common function, and describes how cells are organized?",sys,0,0.0,"{'blood': 3, 'muscle': 2, 'tissue': 0}"
What kind of weather do psychrophiles need to grow and reproduce?,ref,1,0.8,"{'Hot temperatures': 1, 'cold temperatures': 4, 'mixed temperatures': 0, 'water temperatures': 0}"
What kind of weather do psychrophiles need to grow and reproduce?,sys,0,0.0,"{'cold temperatures': 0, 'high humidity': 3, 'high pressure': 0, 'high temperatures': 2}"
What creates new seafloor in the rift valleys?,ref,0,0.2,"{'continental drift': 0, 'crust spreading': 0, 'seafloor spreading': 1, 'sedimentation': 4}"
What creates new seafloor in the rift valleys?,sys,0,0.2,"{'seafloor spreading': 1, 'volcanic activity': 1, 'volcanic eruption': 2, 'volcanic formation': 1}"
The building blocks of proteins are called what?,ref,1,0.4,"{'amino acids': 2, 'boric acids': 1, 'mutation acids': 1, 'protein acids': 1}"
The building blocks of proteins are called what?,sys,0,0.2,"{'amino acids': 1, 'nucleic acids': 2, 'nucleotides': 2}"
Type 1 diabetes and gigantism are examples of what type of disorder?,ref,1,0.6,"{'cardiac diseases': 2, 'endocrine diseases': 3, 'inborn errors of metabolism': 0, 'respiratory diseases': 0}"
